Nom,Prix,Mise_en_circulation,Première Main,Kilometrage,Carburant,Boîte de vitesse,Puissance fiscale,Puissance_din
Mercedes GLC,36299.0,09/03/2017,0,100294,Diesel,Boîte automatique,,11.0
Peugeot 208,11999.0,03/06/2019,0,42546,Essence,Boîte manuelle 5 rapports,4.0,68.0
Peugeot 3008,21999.0,25/03/2019,0,70221,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 2008,14199.0,28/03/2018,0,46986,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Clio 4,14699.0,13/04/2018,0,22855,Essence,Boîte manuelle 5 rapports,5.0,90.0
Peugeot 308,18299.0,28/08/2018,0,27446,Essence,Boîte manuelle 6 rapports,6.0,110.0
Dacia Duster,10999.0,23/12/2014,0,125554,Diesel,Boîte manuelle 6 rapports,5.0,90.0
Renault Captur,15799.0,11/06/2019,0,28749,Essence,Boîte manuelle 5 rapports,5.0,90.0
Citroën C4 Cactus,17299.0,17/01/2020,0,33298,Essence,Boîte manuelle,5.0,110.0
Nissan Qashqai,20699.0,19/04/2019,0,53216,Essence,Boîte manuelle 6 rapports,8.0,160.0
Volkswagen Polo,16499.0,23/01/2018,0,11800,Essence,Boîte manuelle 5 rapports,5.0,95.0
Fiat 500,11499.0,23/02/2018,0,66505,Essence,Boîte manuelle 5 rapports,4.0,69.0
Renault Twingo 3,16499.0,08/10/2020,0,16931,Essence,Boîte automatique 6 rapports,5.0,95.0
Citroën C4 Cactus,16799.0,08/01/2020,0,53340,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C3 Nouvelle,14299.0,11/03/2021,0,31472,Essence,Boîte manuelle 5 rapports,4.0,83.0
Renault Zoé,12999.0,31/05/2017,0,34422,165 km,Électrique,,1.0
Renault Clio 5,19899.0,19/12/2022,1,0,Essence,Boîte manuelle 6 rapports,5.0,91.0
Renault Kadjar,19399.0,06/06/2018,0,69672,Diesel,Boîte automatique,7.0,130.0
Toyota Yaris,15499.0,20/11/2015,0,48799,Hybride essence,Boîte automatique 1 rapport,3.0,75.0
Peugeot 208 Nouvelle,19499.0,30/08/2021,0,20933,Essence,Boîte manuelle 6 rapports,5.0,100.0
Volkswagen Golf 7,19499.0,18/05/2018,0,66657,Essence,Boîte manuelle 6 rapports,6.0,125.0
Citroën C3 Aircross,17999.0,22/10/2018,0,67995,Essence,Boîte automatique 6 rapports,6.0,110.0
Ford Fiesta,13999.0,08/11/2017,0,50503,Essence,Boîte manuelle 6 rapports,5.0,100.0
Peugeot 308 SW,16999.0,11/06/2018,0,55377,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C1,13399.0,29/01/2021,0,28140,Essence,Boîte manuelle 5 rapports,4.0,72.0
Peugeot 2008 Nouveau,32499.0,30/11/2022,1,0,340 km,Électrique,,4.0
Fiat 500X,17499.0,28/05/2020,0,31292,Essence,Boîte manuelle 6 rapports,6.0,120.0
Citroën C5 Aircross,32299.0,22/07/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Nissan Juke,24763.0,26/08/2021,0,16807,Essence,Boîte automatique,6.0,114.0
Toyota C-HR,27999.0,22/10/2020,0,25782,Hybride essence,Boîte automatique 1 rapport,5.0,98.0
Audi A3 Sportback,24499.0,01/09/2021,0,16535,Essence,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 5008,31999.0,31/05/2021,0,31580,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Mini Mini,22499.0,11/06/2021,0,9215,Essence,Boîte manuelle 6 rapports,5.0,102.0
DS DS3,17999.0,20/06/2018,0,28180,Essence,Boîte manuelle 6 rapports,6.0,130.0
Mercedes Classe A,34699.0,16/06/2019,0,52900,Diesel,Boîte automatique,,8.0
Skoda Fabia,18699.0,05/10/2021,0,20385,Essence,Boîte manuelle,,4.0
Citroën C4,24399.0,26/08/2021,0,17775,Essence,Boîte manuelle,7.0,131.0
Jeep Renegade,28566.0,23/02/2022,0,10,Essence,Boîte manuelle,6.0,120.0
Volkswagen T-Roc,27287.0,08/04/2021,0,47386,,,8.0,150.0
Renault Captur Nouveau,23999.0,22/03/2022,0,5941,Hybride essence,Boîte automatique 6 rapports,5.0,95.0
Citroën C3 Aircross Nouveau,18299.0,15/03/2022,0,13821,Essence,Boîte manuelle 6 rapports,6.0,110.0
Ford Puma,23999.0,22/12/2021,0,24562,Micro-hybride essence,Boîte automatique,6.0,125.0
DS DS3 Crossback,28419.0,12/08/2021,0,28151,Essence,Boîte automatique,7.0,130.0
Peugeot 308 Nouvelle,21599.0,29/01/2020,0,33562,Diesel,Boîte automatique 8 rapports,6.0,130.0
Kia Sportage,26499.0,19/05/2021,0,26043,Diesel,Boîte automatique 7 rapports,7.0,136.0
Renault Arkana,33999.0,14/12/2022,1,0,Essence,Boîte automatique 7 rapports,7.0,140.0
Opel Corsa,20399.0,05/10/2022,1,0,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Volkswagen Golf,29499.0,31/05/2021,0,25705,Diesel,Boîte automatique,,8.0
Ford Kuga,32808.0,29/03/2022,0,10,Essence,Boîte manuelle,8.0,150.0
DS DS7 CROSSBACK,33999.0,19/04/2018,0,56094,Diesel,Boîte automatique,,9.0
Hyundai Tucson,31076.0,19/01/2022,0,12899,Essence,Boîte manuelle,,7.0
Volkswagen Golf 8,24799.0,31/08/2022,1,0,Essence,Boîte manuelle 6 rapports,6.0,110.0
Opel Mokka,27499.0,28/07/2022,1,0,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Citroën GRAND C4 SPACETOURER,31799.0,19/05/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,130.0
Renault Arkana,29999.0,31/05/2021,0,10082,Micro-hybride essence,Boîte automatique 7 rapports,7.0,140.0
Mercedes Classe B,34347.0,31/03/2019,0,35988,Essence,Boîte automatique,,9.0
Peugeot 508,31499.0,03/12/2020,0,50636,Diesel,Boîte automatique,7.0,130.0
BMW X1,38584.0,16/06/2022,0,8501,Essence,Boîte automatique,7.0,136.0
Kia Xceed,30099.0,01/09/2021,0,31915,Micro-hybride diesel,Boîte automatique,,7.0
Jeep Compass,36384.0,07/02/2022,0,10,Essence,Boîte automatique,8.0,150.0
Skoda Octavia,39899.0,22/11/2021,0,18475,Hybride essence rechargeable,Boîte automatique,,14.0
Mini Countryman,34399.0,15/10/2020,0,36095,Hybride essence,Boîte automatique,13.0,224.0
Volvo XC60,59699.0,29/12/2021,0,23980,Hybride essence rechargeable,Boîte automatique,15.0,253.0
Tesla MODEL 3,47199.0,26/09/2020,0,79800,560 km,Électrique,,11.0
BMW Série 1,35799.0,29/11/2021,0,5000,Diesel,Boîte automatique,6.0,116.0
Ford Focus,24499.0,28/10/2021,0,6721,Micro-hybride essence,Boîte manuelle,8.0,155.0
Renault Master Fourgon,42399.0,27/09/2022,0,610,Diesel,Boîte manuelle,8.0,180.0
Renault Mégane 4,12999.0,23/09/2016,0,107800,Essence,Boîte manuelle 6 rapports,5.0,100.0
Citroën Berlingo,19399.0,29/05/2017,0,50083,Diesel,Boîte manuelle 6 rapports,6.0,120.0
Ford Focus,13999.0,24/01/2018,0,102351,Diesel,Boîte manuelle 6 rapports,6.0,120.0
Mercedes GLC,37499.0,28/03/2019,0,67358,Diesel,Boîte automatique 9 rapports,10.0,170.0
Peugeot 208,12590.0,26/04/2017,0,61988,Diesel,Boîte manuelle 5 rapports,5.0,100.0
Peugeot 3008,22799.0,09/01/2018,0,82669,Diesel,Boîte manuelle 6 rapports,8.0,150.0
Peugeot 2008,13499.0,26/06/2017,0,79321,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Clio 4,13999.0,30/10/2017,0,56787,Essence,Boîte manuelle 6 rapports,6.0,120.0
Peugeot 308,18499.0,14/09/2020,0,48700,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Dacia Sandero,15399.0,13/03/2020,0,13870,Essence,Boîte manuelle 5 rapports,5.0,90.0
Citroën C3,14499.0,01/08/2017,0,29928,Diesel,Boîte manuelle 5 rapports,5.0,99.0
Dacia Duster,12499.0,21/10/2016,0,97050,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Renault Captur,15999.0,08/04/2019,0,27669,Diesel,Boîte manuelle 5 rapports,5.0,90.0
Nissan Qashqai,21099.0,13/03/2019,0,61740,Diesel,Boîte automatique,6.0,115.0
Fiat 500,11999.0,26/07/2017,0,50111,Essence,Boîte manuelle 5 rapports,4.0,69.0
Citroën C3 Nouvelle,14299.0,28/06/2021,0,22918,Essence,Boîte manuelle 5 rapports,4.0,83.0
Renault Zoé,12999.0,27/12/2018,0,46364,317 km,Électrique,,1.0
Renault Clio 5,21599.0,01/12/2022,1,0,GPL,Boîte manuelle 6 rapports,5.0,91.0
Toyota Yaris,15499.0,15/09/2017,0,74037,Hybride essence,Boîte automatique 1 rapport,3.0,75.0
Peugeot 208 Nouvelle,25399.0,09/09/2022,1,0,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Volkswagen Golf 7,19999.0,23/05/2019,0,36443,Essence,Boîte manuelle 6 rapports,6.0,115.0
Citroën C3 Aircross,19799.0,08/01/2019,0,52711,Diesel,Boîte automatique 6 rapports,6.0,120.0
Ford Fiesta,14299.0,10/10/2018,0,30301,Essence,Boîte manuelle 6 rapports,5.0,100.0
Citroën C1,13499.0,07/05/2021,0,23782,Essence,Boîte manuelle,4.0,72.0
Peugeot 308 SW,16999.0,30/04/2018,0,106939,Diesel,Boîte manuelle 6 rapports,7.0,150.0
Volkswagen Tiguan,25499.0,25/01/2017,0,65877,Essence,Boîte automatique 6 rapports,8.0,150.0
Mercedes Classe A,35499.0,24/03/2021,0,22115,Diesel,Boîte automatique,,8.0
DS DS3,19499.0,08/06/2019,0,24965,Essence,Boîte automatique 6 rapports,6.0,110.0
Jeep Renegade,28566.0,11/04/2022,0,10,Essence,Boîte manuelle,6.0,120.0
Renault Captur Nouveau,22999.0,09/12/2020,0,36812,Essence,Boîte automatique 7 rapports,8.0,155.0
Citroën C3 Aircross Nouveau,17799.0,11/04/2022,0,19209,Essence,Boîte manuelle 6 rapports,6.0,110.0
Ford Puma,24999.0,29/11/2021,0,9590,Micro-hybride essence,Boîte automatique,6.0,125.0
DS DS3 CROSSBACK,29299.0,29/01/2021,0,22176,320 km,Électrique,,4.0
Citroën C4 Nouvelle,25599.0,22/03/2021,0,9775,Essence,Boîte automatique 8 rapports,7.0,131.0
Kia Sportage,27199.0,28/04/2021,0,10173,Micro-hybride diesel,Boîte manuelle,7.0,136.0
Opel Corsa,20399.0,12/08/2022,1,0,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Ford PUMA,25999.0,14/04/2022,0,8599,Micro-hybride essence,Boîte automatique 7 rapports,6.0,125.0
Ford Kuga,32808.0,14/03/2022,0,10,Essence,Boîte manuelle,8.0,150.0
Volkswagen Golf 8,24999.0,31/08/2022,1,0,Essence,Boîte manuelle 6 rapports,6.0,110.0
DS DS7 CROSSBACK,36699.0,11/02/2020,0,28434,Diesel,Boîte automatique 8 rapports,9.0,180.0
Opel Mokka,29999.0,18/08/2022,1,0,Essence,Boîte automatique 8 rapports,7.0,131.0
Peugeot 308 Nouvelle,42399.0,13/10/2022,1,0,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,180.0
Citroën GRAND C4 SPACETOURER,28499.0,10/06/2022,0,3050,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Kia XCEED,34399.0,15/06/2022,1,0,Hybride essence rechargeable,Boîte automatique 6 rapports,5.0,105.0
Jeep Compass,36384.0,31/01/2022,0,10,Essence,Boîte automatique,8.0,150.0
Mercedes Classe B,34506.0,16/03/2022,0,10286,Diesel,Boîte automatique,6.0,116.0
Skoda Octavia,39539.0,12/08/2021,0,25158,Diesel,Boîte automatique,,10.0
Renault Twingo 3,9599.0,18/12/2014,0,62376,Essence,Boîte manuelle 5 rapports,4.0,70.0
Citroën Berlingo,31999.0,05/11/2020,0,24582,Diesel,Boîte automatique,,6.0
Volvo XC60,59299.0,30/11/2021,0,23865,Hybride essence,Boîte automatique 8 rapports,15.0,253.0
Renault Mégane 4,13999.0,30/11/2016,0,116024,Diesel,Boîte manuelle 6 rapports,5.0,110.0
Peugeot 108,8999.0,31/03/2015,0,96864,Essence,Boîte manuelle 5 rapports,4.0,68.0
Nissan Juke,12799.0,25/05/2016,0,94962,Diesel,Boîte manuelle 6 rapports,5.0,110.0
Mini Countryman,16999.0,20/03/2014,0,92067,Bio éthanol / Essence,Boîte automatique 6 rapports,8.0,122.0
Hyundai Tucson,19499.0,20/07/2016,0,33348,Essence,Boîte manuelle 6 rapports,7.0,132.0
Seat Leon,22599.0,02/06/2021,0,10540,Diesel,Boîte manuelle,6.0,116.0
Peugeot 208,12499.0,21/11/2017,0,40678,Diesel,Boîte manuelle 5 rapports,4.0,75.0
Peugeot 3008,24499.0,28/02/2018,0,85307,Essence,Boîte automatique 6 rapports,9.0,165.0
Peugeot 2008,14499.0,22/05/2018,0,68792,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Clio 4,13699.0,26/08/2019,0,54314,Essence,Boîte manuelle 5 rapports,5.0,90.0
Volkswagen Polo,16999.0,29/05/2018,0,25671,Essence,Boîte manuelle,,5.0
Peugeot 308,18699.0,10/06/2020,0,45517,Essence,Boîte manuelle 6 rapports,6.0,130.0
Dacia Sandero,16999.0,12/05/2021,0,16417,GPL,Boîte manuelle 6 rapports,5.0,101.0
Citroën C3,14699.0,31/01/2020,0,43858,Essence,Boîte manuelle,4.0,82.0
Dacia Duster,17199.0,12/09/2017,0,48700,Diesel,Boîte automatique,6.0,110.0
Renault Kadjar,20099.0,31/07/2018,0,54000,Diesel,Boîte manuelle,7.0,130.0
Renault Captur,17499.0,27/09/2019,0,27334,Essence,Boîte manuelle 6 rapports,7.0,130.0
Nissan Qashqai,21299.0,14/08/2019,0,55337,Diesel,Boîte manuelle 6 rapports,8.0,150.0
Fiat 500,11999.0,13/04/2018,0,44825,Essence,Boîte manuelle 5 rapports,4.0,69.0
Volkswagen Polo,18299.0,22/02/2019,0,23295,Essence,Boîte automatique 7 rapports,5.0,95.0
Citroën C4 Cactus,16799.0,12/12/2019,0,46050,Essence,Boîte manuelle 6 rapports,5.0,110.0
Citroën C3 Nouvelle,14399.0,15/06/2021,0,26542,Essence,Boîte manuelle 5 rapports,4.0,83.0
Citroën C3 Aircross,19499.0,13/12/2019,0,81081,Essence,Boîte automatique,7.0,131.0
Renault Clio 5,20299.0,12/01/2023,1,0,Essence,Boîte manuelle 6 rapports,5.0,91.0
Citroën C1,13399.0,07/05/2021,0,26608,Essence,Boîte manuelle,4.0,72.0
Renault Kadjar,19799.0,20/01/2020,0,30838,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Renault Zoé,15499.0,16/01/2017,0,18392,317 km,Électrique,,1.0
Toyota Yaris,14999.0,28/09/2017,0,83414,Hybride essence,Boîte automatique 1 rapport,3.0,75.0
Peugeot 208 Nouvelle,19699.0,27/04/2021,0,29987,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Volkswagen Golf 7,19799.0,22/11/2019,0,35712,Essence,Boîte manuelle 6 rapports,6.0,115.0
Mini Mini,22125.0,14/01/2020,0,31863,Essence,Boîte manuelle,7.0,136.0
Ford Fiesta,14999.0,29/04/2020,0,52289,Diesel,Boîte manuelle 6 rapports,4.0,85.0
Peugeot 5008,34399.0,15/06/2021,0,37293,Essence,Boîte manuelle,7.0,130.0
Fiat 500X,17499.0,23/01/2020,0,23422,Essence,Boîte manuelle 6 rapports,6.0,120.0
Volkswagen T-Roc,28499.0,01/10/2021,0,9790,Essence,Boîte manuelle,7.0,147.0
Citroën C5 Aircross,22499.0,25/06/2020,0,14312,Essence,Boîte manuelle 6 rapports,7.0,131.0
Citroën C4,25899.0,21/05/2021,0,17745,Diesel,Boîte automatique,6.0,130.0
Skoda Fabia,21599.0,08/11/2021,0,19161,Essence,Boîte automatique,,5.0
Toyota C-HR,30700.0,02/11/2022,1,0,Hybride essence,Boîte automatique 1 rapport,5.0,98.0
Audi A3 Sportback,26999.0,21/06/2018,0,43550,Essence,Boîte automatique 7 rapports,8.0,150.0
Volkswagen Tiguan,26499.0,13/04/2018,0,62041,Essence,Boîte automatique 6 rapports,9.0,150.0
Volkswagen T-Roc,29999.0,12/11/2021,0,8850,Essence,Boîte automatique 7 rapports,8.0,150.0
Kia Sportage,30754.0,11/04/2022,0,10,Essence,Boîte manuelle,8.0,150.0
Renault Captur Nouveau,23999.0,27/10/2021,0,11770,Essence,Boîte automatique 7 rapports,7.0,140.0
Citroën C3 Aircross Nouveau,19399.0,22/03/2022,0,9776,Essence,Boîte manuelle 6 rapports,6.0,110.0
DS DS3 Crossback,29118.0,13/04/2020,0,25669,Essence,Boîte automatique,,8.0
Jeep Renegade,28999.0,20/01/2022,0,930,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Mercedes Classe A,41252.0,26/01/2021,0,18166,Diesel,Boîte automatique,10.0,190.0
Citroën Grand C4 Spacetourer,29799.0,18/05/2021,0,45158,Diesel,Boîte automatique,7.0,130.0
Opel Mokka,31199.0,31/05/2022,1,0,Essence,Boîte automatique 8 rapports,7.0,130.0
Renault Arkana,31199.0,06/04/2022,0,650,Micro-hybride essence,Boîte automatique 7 rapports,7.0,140.0
DS DS7 Crossback,37351.0,19/02/2021,0,31114,Diesel,Boîte automatique,7.0,130.0
BMW X1,42615.0,19/04/2022,0,6248,Diesel,Boîte automatique,8.0,150.0
Peugeot 308 Nouvelle,30799.0,29/12/2021,0,11361,Diesel,Boîte automatique 8 rapports,7.0,130.0
Mercedes CLASSE B,40299.0,28/12/2020,0,22345,Hybride essence rechargeable,Boîte automatique,8.0,160.0
Jeep Compass,38199.0,24/11/2022,1,0,Essence,Boîte automatique 7 rapports,7.0,130.0
Skoda Octavia,40239.0,22/11/2021,0,13358,Diesel,Boîte automatique,,10.0
Kia Xceed,33499.0,20/09/2021,0,4516,Hybride essence rechargeable,Boîte automatique,5.0,105.0
Volkswagen Golf,35799.0,08/11/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,8.0,150.0
Renault Twingo 3,10499.0,27/04/2016,0,22442,Essence,Boîte manuelle 5 rapports,4.0,70.0
Renault Mégane 4,15699.0,28/11/2016,0,59001,Essence,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 108,13999.0,15/01/2019,0,9150,Essence,Boîte automatique 5 rapports,4.0,72.0
Mini Countryman,18599.0,21/11/2017,0,82503,Diesel,Boîte manuelle 6 rapports,8.0,150.0
Peugeot 208,12799.0,07/12/2017,0,55877,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 3008,22499.0,28/05/2019,0,51277,Essence,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 2008,14299.0,07/03/2017,0,49264,Diesel,Boîte manuelle 5 rapports,5.0,100.0
Renault Clio 4,13299.0,30/04/2018,0,70962,Diesel,Boîte manuelle 5 rapports,4.0,90.0
Peugeot 308,18999.0,19/02/2019,0,61517,Diesel,Boîte automatique 8 rapports,6.0,130.0
Dacia Sandero,15499.0,30/06/2020,0,5181,Essence,Boîte manuelle 5 rapports,5.0,100.0
Citroën C3,15599.0,22/05/2018,0,63940,Essence,Boîte automatique 6 rapports,6.0,110.0
Dacia Duster,14399.0,21/05/2015,0,37780,Essence,Boîte manuelle 6 rapports,7.0,125.0
Renault Captur,19499.0,20/06/2019,0,38668,Essence,Boîte automatique 6 rapports,8.0,150.0
Volkswagen Polo,17999.0,04/05/2018,0,49662,Essence,Boîte manuelle 6 rapports,6.0,115.0
Peugeot 208 Nouvelle,25399.0,09/09/2022,1,0,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Fiat 500,12799.0,31/10/2019,0,37905,Essence,Boîte manuelle 5 rapports,4.0,69.0
Citroën C4 Cactus,16999.0,27/06/2019,0,53415,Essence,Boîte manuelle 5 rapports,5.0,110.0
Citroën C3 Nouvelle,14899.0,16/03/2022,0,16529,Essence,Boîte manuelle 5 rapports,4.0,83.0
Renault Clio 5,20299.0,19/12/2022,1,0,Essence,Boîte manuelle 6 rapports,5.0,91.0
Renault Kadjar,21079.0,10/08/2021,0,29605,Essence,Boîte manuelle 6 rapports,7.0,140.0
Renault Zoé,14299.0,26/09/2019,0,37789,317 km,Électrique,,1.0
Toyota Yaris,15999.0,21/12/2016,0,74982,Hybride essence,Boîte automatique 1 rapport,3.0,75.0
Peugeot 2008 Nouveau,30899.0,11/10/2022,1,0,Essence,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 208 Nouvelle,19299.0,30/09/2020,0,21250,Essence,Boîte manuelle 6 rapports,5.0,100.0
Volkswagen Golf 7,20499.0,05/02/2019,0,24533,Essence,Boîte manuelle 6 rapports,6.0,115.0
Citroën C3 Aircross,20299.0,07/09/2020,0,16275,Diesel,Boîte manuelle 6 rapports,5.0,102.0
Ford Fiesta,15299.0,29/12/2020,0,31324,Essence,Boîte manuelle 6 rapports,5.0,95.0
Peugeot 5008,36151.0,30/03/2022,0,8166,Diesel,Boîte automatique,,7.0
Peugeot 308 SW,19499.0,20/01/2017,0,73844,Essence,Boîte automatique 6 rapports,7.0,130.0
Fiat 500X,18999.0,30/06/2021,0,14905,Essence,Boîte manuelle 6 rapports,6.0,120.0
Citroën C5 Aircross,33999.0,26/09/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Toyota C-HR,29999.0,28/04/2021,0,16461,Hybride essence,Boîte automatique 1 rapport,8.0,153.0
Mini Mini,22999.0,05/06/2019,0,21445,Essence,Boîte automatique 7 rapports,7.0,136.0
DS DS3 Crossback,28718.0,03/03/2020,0,38072,Essence,Boîte automatique,,8.0
Volkswagen Tiguan,25999.0,04/03/2018,0,46995,Diesel,Boîte automatique 7 rapports,8.0,150.0
Skoda Fabia,21599.0,18/10/2021,0,21402,Essence,Boîte automatique,,5.0
Citroën C4,26299.0,30/07/2021,0,20845,Essence,Boîte automatique 8 rapports,8.0,155.0
Citroën GRAND C4 SPACETOURER,30291.0,09/03/2021,0,39103,Essence,Boîte automatique,7.0,130.0
Renault Captur Nouveau,24299.0,27/10/2021,0,5970,Essence,Boîte automatique 7 rapports,7.0,140.0
Citroën C3 Aircross Nouveau,17999.0,19/04/2022,0,14682,Essence,Boîte manuelle 6 rapports,6.0,110.0
Volkswagen Golf,29499.0,31/01/2021,0,26045,Diesel,Boîte automatique,,8.0
Jeep Renegade,29586.0,30/12/2021,0,15753,Essence,Boîte automatique,8.0,150.0
Renault Arkana,31934.0,02/02/2022,0,8,Essence,Boîte automatique,,7.0
Peugeot 508,32899.0,01/10/2020,0,27327,Hybride essence rechargeable,Boîte automatique,8.0,180.0
Citroën C4 Nouvelle,24699.0,29/09/2021,0,25255,Diesel,Boîte automatique 8 rapports,7.0,131.0
Ford PUMA,25699.0,01/02/2022,0,910,Micro-hybride essence,Boîte manuelle 6 rapports,6.0,125.0
Opel Mokka,31399.0,27/06/2022,1,0,Essence,Boîte automatique 8 rapports,7.0,130.0
Volkswagen Golf 8,31999.0,14/04/2022,0,12185,Micro-hybride essence,Boîte automatique 7 rapports,8.0,150.0
Ford Kuga,35799.0,06/10/2021,0,10154,Hybride essence,Boîte automatique,8.0,152.0
Kia XCEED,33499.0,17/11/2021,0,5812,Hybride essence rechargeable,Boîte automatique,5.0,105.0
DS DS7 CROSSBACK,37999.0,28/01/2020,0,32251,Essence,Boîte automatique 8 rapports,13.0,225.0
BMW X1,42915.0,25/04/2022,0,5811,Diesel,Boîte automatique,8.0,150.0
Skoda Octavia,41731.0,24/01/2022,0,29612,Diesel,Boîte automatique,,7.0
Jeep Compass,41199.0,30/05/2022,0,3838,Hybride essence,Boîte automatique,7.0,130.0
Mercedes Classe A,46699.0,14/10/2022,1,0,Hybride essence rechargeable,Boîte automatique 8 rapports,8.0,160.0
Renault Twingo 3,10499.0,08/03/2017,0,12826,Essence,Boîte manuelle 5 rapports,4.0,70.0
Kia Sportage,16999.0,09/01/2018,0,119854,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Mercedes Classe B,17999.0,24/11/2016,0,52845,Diesel,Boîte automatique 7 rapports,5.0,90.0
Peugeot 208,12799.0,29/05/2017,0,33871,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Captur,23899.0,29/10/2021,0,12755,Micro-hybride essence,Boîte manuelle,7.0,140.0
Peugeot 3008,22499.0,17/07/2019,0,53473,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 2008,14499.0,22/11/2017,0,39690,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Clio 4,15599.0,15/01/2018,0,64856,Essence,Boîte automatique 6 rapports,6.0,120.0
Peugeot 308,18999.0,29/01/2019,0,77491,Essence,Boîte automatique 8 rapports,7.0,130.0
Citroën C3,15299.0,24/06/2019,0,34149,Essence,Boîte manuelle 6 rapports,5.0,110.0
Dacia Duster,11499.0,22/04/2014,0,142519,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Nissan Qashqai,22499.0,18/03/2020,0,43855,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Fiat 500,12499.0,30/06/2017,0,43449,Essence,Boîte manuelle 5 rapports,4.0,85.0
Volkswagen Polo,17499.0,13/12/2018,0,17730,Essence,Boîte manuelle 5 rapports,5.0,95.0
Citroën C4 Cactus,17299.0,22/01/2019,0,40673,Essence,Boîte manuelle 6 rapports,5.0,110.0
Volkswagen T-Roc,29999.0,01/02/2021,0,29999,Diesel,Boîte automatique,7.0,147.0
Fiat 500X,18999.0,30/09/2020,0,18167,Essence,Boîte manuelle 6 rapports,6.0,120.0
Citroën C5 Aircross,21499.0,27/02/2019,0,57838,Essence,Boîte manuelle 6 rapports,7.0,131.0
Toyota C-HR,30999.0,11/02/2021,0,33597,Hybride essence,Boîte automatique 1 rapport,8.0,153.0
Audi A3 Sportback,26999.0,06/09/2018,0,56978,Diesel,Boîte automatique 7 rapports,10.0,184.0
Volkswagen Tiguan,26499.0,28/09/2017,0,55113,Diesel,Boîte automatique 7 rapports,8.0,150.0
Jeep Renegade,30384.0,24/02/2022,0,10,Essence,Boîte automatique,8.0,150.0
Peugeot 5008,36699.0,28/09/2021,0,14739,Diesel,Boîte automatique 8 rapports,7.0,130.0
Ford PUMA,27399.0,20/04/2022,0,10,Hybride essence,Boîte automatique,6.0,125.0
Citroën C4,25999.0,12/01/2021,0,8580,Essence,Boîte automatique,7.0,131.0
Citroën Grand C4 Spacetourer,29889.0,14/04/2022,0,15826,Diesel,Boîte manuelle,7.0,130.0
Volkswagen T-Roc,30223.0,06/10/2021,0,27320,,,,8.0
Renault Captur Nouveau,25499.0,26/10/2021,0,3860,Essence,Boîte automatique 7 rapports,7.0,140.0
Peugeot 508,33699.0,28/09/2020,0,20799,Hybride essence rechargeable,Boîte automatique,10.0,180.0
Citroën C3 Aircross Nouveau,19399.0,08/06/2022,0,10074,Essence,Boîte manuelle 6 rapports,6.0,110.0
DS DS7 Crossback,40070.0,17/12/2020,0,43089,Essence,Boîte automatique,,13.0
DS DS3 CROSSBACK,28499.0,20/07/2020,0,22414,320 km,Électrique,,5.0
Renault Arkana,33652.0,15/03/2022,0,4924,Micro-hybride essence,Boîte automatique,8.0,160.0
Ford Kuga,35999.0,05/10/2021,0,13349,Hybride essence,Boîte automatique,8.0,152.0
