Nom,Prix,Mise_en_circulation,Première Main,Kilometrage,Carburant,Boîte de vitesse,Puissance fiscale,Puissance_din
Ford Mondeo SW,35699.0,16/05/2022,1,0,,,7.0,187.0
Mitsubishi Eclipse Cross,35399.0,03/03/2022,0,13358,,,5.0,98.0
BMW X2,36599.0,03/07/2019,0,48842,,,10.0,190.0
Audi A3 Sportback Nouvelle,37299.0,01/12/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,8.0,150.0
Peugeot TRAVELLER,36999.0,07/11/2019,0,41358,Diesel,Boîte manuelle 6 rapports,8.0,150.0
Mercedes Classe A,37999.0,01/10/2022,1,0,Diesel,Boîte automatique 8 rapports,6.0,116.0
Renault MASTER FOURGON,38799.0,26/08/2022,1,0,Diesel,Boîte manuelle 6 rapports,8.0,150.0
BMW Série 5 Touring,37999.0,27/05/2020,0,51054,Diesel,Boîte automatique 8 rapports,10.0,190.0
Audi A3,41988.0,24/03/2022,0,10,Essence,Boîte automatique,8.0,150.0
Volkswagen Tiguan Allspace,41200.0,14/04/2022,0,13410,Diesel,Boîte automatique,8.0,150.0
Skoda Superb,39299.0,25/03/2021,0,28836,Hybride essence rechargeable,Boîte automatique,,12.0
Opel MOVANO FOURGON,37599.0,13/09/2022,1,0,,,7.0,165.0
Volkswagen T-ROC NOUVEAU,39099.0,31/08/2022,1,0,,,8.0,150.0
Volkswagen T-Roc Cabriolet,38699.0,15/09/2022,1,0,,,8.0,150.0
Audi Q3 Sportback,41499.0,01/07/2021,0,7030,Essence,Boîte manuelle,7.0,147.0
Mercedes Classe C Break,39999.0,14/01/2021,0,28854,,,,8.0
Hyundai Tucson Nouveau,44499.0,22/09/2021,0,18845,Hybride essence rechargeable,Boîte automatique 6 rapports,10.0,180.0
BMW Série 2 Gran Coupé,43199.0,22/11/2021,0,13256,,,,9.0
Toyota RAV 4 Nouveau,44599.0,03/01/2023,1,0,Hybride essence,Boîte automatique 1 rapport,,9.0
Volvo XC60,48995.0,29/09/2021,0,2000,,,11.0,197.0
Volkswagen Passat SW,46599.0,01/12/2021,0,7855,Diesel,Boîte automatique,10.0,197.0
Volkswagen Arteon,47099.0,01/01/2021,0,20475,Diesel,Boîte automatique,10.0,197.0
Audi Q5,54699.0,23/12/2021,0,6129,Micro-hybride diesel,Boîte automatique 7 rapports,11.0,204.0
DS DS9,52899.0,09/05/2022,0,114,,,13.0,225.0
Audi Q5 SPORTBACK,58399.0,29/09/2022,1,0,,,9.0,163.0
Kia Picanto,10499.0,23/02/2017,0,45355,Essence,Boîte manuelle 5 rapports,4.0,66.0
Renault Grand Scénic 4,17999.0,22/01/2019,0,101677,Essence,Boîte manuelle 6 rapports,7.0,140.0
Skoda FABIA COMBI,11299.0,18/05/2017,0,83402,,,5.0,90.0
Dacia Lodgy,14999.0,26/07/2017,0,51126,Essence,Boîte manuelle 5 rapports,6.0,115.0
Renault Espace 5,19999.0,10/05/2017,0,90221,,,8.0,160.0
Suzuki Ignis,18599.0,17/06/2021,0,6141,Micro-hybride essence,Boîte automatique 5 rapports,4.0,83.0
Smart FORFOUR,12499.0,08/12/2016,0,46593,Essence,Boîte automatique 6 rapports,4.0,71.0
Kia Soul,17999.0,28/08/2018,0,52520,195 km,Électrique,,1.0
DS DS4,37999.0,16/04/2022,0,70,Essence,Boîte automatique,7.0,130.0
Peugeot 208,11499.0,25/04/2018,0,43405,Essence,Boîte manuelle 5 rapports,4.0,68.0
Peugeot 3008,15299.0,26/06/2015,0,48748,Diesel,Boîte manuelle 6 rapports,6.0,120.0
Peugeot 2008,11999.0,30/07/2013,0,84910,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Dacia Duster,25299.0,01/11/2022,1,0,Essence,Boîte manuelle 6 rapports,8.0,150.0
Renault Clio 4,11499.0,15/06/2017,0,108139,Diesel,Boîte manuelle 5 rapports,4.0,90.0
Peugeot 308,14999.0,30/06/2016,0,85200,Essence,Boîte manuelle 6 rapports,6.0,130.0
Citroën C3,10999.0,31/05/2016,0,94985,Diesel,Boîte manuelle 5 rapports,5.0,99.0
Dacia Sandero,15499.0,29/01/2021,0,9681,Essence,Boîte manuelle 6 rapports,5.0,92.0
Volkswagen Polo,14499.0,29/05/2018,0,19160,Essence,Boîte manuelle 5 rapports,4.0,65.0
Renault Twingo 3,9499.0,26/12/2017,0,72582,Essence,Boîte manuelle 5 rapports,4.0,70.0
Nissan Qashqai,17999.0,24/08/2018,0,117170,Diesel,Boîte automatique 1 rapport,7.0,130.0
Fiat 500,10299.0,31/03/2015,0,70118,Essence,Boîte manuelle 5 rapports,4.0,69.0
Renault Mégane 4,14799.0,25/04/2017,0,75998,Diesel,Boîte manuelle 6 rapports,5.0,110.0
Renault Zoé,10499.0,28/11/2016,0,51362,188 km,Électrique,,1.0
Renault Clio 5,18499.0,21/11/2022,1,0,Essence,Boîte manuelle 6 rapports,5.0,90.0
Citroën C4 Cactus,15999.0,10/05/2019,0,51043,Diesel,Boîte manuelle 6 rapports,5.0,102.0
Toyota Yaris,13999.0,18/07/2012,0,52940,Hybride essence,Boîte automatique 1 rapport,3.0,75.0
Renault Kadjar,16999.0,25/09/2017,0,97848,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Volkswagen Golf 7,17299.0,27/08/2015,0,82701,Essence,Boîte automatique 7 rapports,7.0,150.0
Peugeot 208 Nouvelle,17499.0,07/02/2020,0,9257,Essence,Boîte manuelle 5 rapports,4.0,75.0
Ford PUMA,25699.0,01/11/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,6.0,125.0
Opel Corsa,13499.0,31/05/2019,0,29794,Essence,Boîte manuelle 5 rapports,5.0,90.0
Peugeot 2008 Nouveau,28299.0,30/12/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,130.0
Peugeot 308 SW,15599.0,01/05/2017,0,82499,Essence,Boîte manuelle,,6.0
,,,0,82499,,,,
Volkswagen Tiguan,22799.0,19/08/2019,0,50514,Essence,Boîte manuelle 6 rapports,7.0,130.0
Citroën C4 Picasso,18999.0,12/09/2018,0,77707,Essence,Boîte automatique 6 rapports,7.0,131.0
Fiat Tipo,16043.0,09/01/2020,0,11573,Essence,Boîte manuelle,5.0,95.0
Volkswagen T-Roc,22699.0,27/03/2019,0,69292,Essence,Boîte manuelle 6 rapports,8.0,150.0
Renault Scenic 3,12499.0,23/09/2015,0,84411,Essence,Boîte manuelle 6 rapports,7.0,132.0
Peugeot 308 Nouvelle,27799.0,30/11/2022,1,0,Essence,Boîte manuelle 6 rapports,7.0,130.0
Renault Scénic 4,18499.0,12/05/2017,0,46549,Essence,Boîte manuelle 6 rapports,7.0,130.0
,,,0,46549,,,,
Ford Kuga,20999.0,31/08/2018,0,46312,Diesel,Boîte manuelle 6 rapports,8.0,150.0
Hyundai Tucson,18999.0,06/05/2016,0,58230,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Citroën C3 Aircross Nouveau,16299.0,14/09/2021,0,47160,Essence,Boîte manuelle 6 rapports,6.0,110.0
Kia Sportage,22999.0,09/05/2019,0,90208,Diesel,Boîte automatique 7 rapports,7.0,136.0
Audi Q2,25999.0,08/12/2017,0,95978,Diesel,Boîte automatique 7 rapports,10.0,190.0
Toyota Auris,21399.0,26/01/2018,0,47857,Hybride essence,Boîte automatique,5.0,98.0
Volkswagen Golf 8,24699.0,01/09/2021,0,36900,Diesel,Boîte manuelle,5.0,113.0
DS DS3 CROSSBACK,26999.0,29/06/2020,0,21135,Essence,Boîte automatique 8 rapports,6.0,130.0
Smart FORTWO,19599.0,29/03/2021,0,2141,125 km,Électrique,,1.0
Renault Talisman,19499.0,20/12/2017,0,67612,Essence,Boîte automatique 7 rapports,8.0,150.0
Citroën C4 Nouvelle,23499.0,31/05/2021,0,6232,Essence,Boîte manuelle 6 rapports,7.0,131.0
Seat Arona,19999.0,01/12/2021,0,8300,Essence,Boîte manuelle,4.0,88.0
Mini Countryman,21990.0,11/03/2019,0,80548,Diesel,Boîte automatique 6 rapports,8.0,150.0
DS DS7 CROSSBACK,29999.0,10/07/2018,0,60677,Diesel,Boîte automatique 8 rapports,9.0,180.0
BMW Série 2 Active Tourer,23299.0,28/07/2016,0,85186,Hybride essence rechargeable,Boîte automatique 6 rapports,5.0,136.0
Volkswagen T-CROSS,22890.0,03/03/2022,0,10000,Essence,Boîte manuelle 6 rapports,6.0,110.0
Skoda Kamiq,21599.0,25/01/2022,0,11543,Essence,Boîte manuelle,,4.0
Seat Ateca,23399.0,20/06/2020,0,67809,,,6.0,115.0
Opel Grandland X,22699.0,26/02/2019,0,57244,Essence,Boîte automatique 8 rapports,7.0,130.0
BMW X1,28099.0,08/06/2018,0,62101,Diesel,Boîte automatique,10.0,190.0
Nissan Leaf,20399.0,24/02/2018,0,61840,270 km,Électrique,,4.0
Volkswagen Golf Sportsvan,21999.0,01/11/2019,0,19365,Essence,Boîte manuelle 6 rapports,6.0,130.0
Mini Clubman,25499.0,14/05/2019,0,19220,Essence,Boîte automatique 7 rapports,7.0,136.0
Peugeot 508,27999.0,25/11/2019,0,37516,Essence,Boîte automatique 8 rapports,9.0,180.0
Toyota Yaris 4 Nouvelle,23499.0,10/12/2020,0,10005,Hybride essence,Boîte automatique 1 rapport,5.0,92.0
Kia Ceed,21691.0,16/09/2021,0,38123,,,8.0,160.0
Lexus CT,20999.0,06/12/2017,0,50602,Hybride essence,Boîte automatique 1 rapport,5.0,99.0
Opel Crossland,20899.0,31/05/2021,0,42547,,,6.0,120.0
Abarth 595,22563.0,05/12/2019,0,20694,Essence,Boîte manuelle,,8.0
Skoda Scala,22799.0,05/03/2021,0,27825,Essence,Boîte manuelle,,7.0
Renault Arkana,34799.0,01/06/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,8.0,160.0
Seat Leon,24699.0,28/07/2021,0,20800,Diesel,Boîte manuelle,6.0,115.0
Volkswagen GOLF,26399.0,10/09/2021,0,19107,Essence,Boîte manuelle,8.0,150.0
Hyundai i30,23254.0,28/02/2022,0,16466,Essence,Boîte manuelle,,5.0
Renault Kadjar Nouveau,22299.0,14/05/2019,0,28572,Essence,Boîte automatique 7 rapports,9.0,160.0
Citroën GRAND C4 SPACETOURER,27999.0,20/11/2019,0,12509,Diesel,Boîte manuelle,6.0,130.0
Audi Q3,32499.0,21/12/2018,0,39942,Essence,Boîte automatique 7 rapports,8.0,150.0
Toyota RAV4,31490.0,15/05/2019,0,74587,Hybride essence,Boîte automatique 1 rapport,9.0,177.0
Skoda Octavia,26299.0,18/06/2020,0,25501,Essence,Boîte manuelle,,7.0
Ford Focus SW,28959.0,18/10/2021,0,14198,Essence,Boîte automatique,8.0,150.0
Alfa Romeo Giulia,28999.0,07/03/2018,0,64770,Diesel,Boîte automatique 8 rapports,11.0,210.0
Mercedes Classe A Nouvelle,27599.0,03/06/2019,0,73537,Diesel,Boîte automatique 7 rapports,6.0,116.0
Suzuki VITARA,28899.0,31/10/2022,1,0,Micro-hybride essence,Boîte automatique 6 rapports,5.0,102.0
Kia Xceed,29199.0,31/08/2021,0,30546,Micro-hybride diesel,Boîte automatique,,7.0
Peugeot 508 SW,35599.0,31/03/2021,0,34021,Diesel,Boîte automatique,,7.0
Alfa Romeo Stelvio,30099.0,26/04/2019,0,68789,Diesel,Boîte automatique,10.0,190.0
Volkswagen Golf 8 SW,28699.0,01/06/2021,0,25445,,,7.0,147.0
Jeep Compass,33220.0,24/11/2021,0,9150,Essence,Boîte automatique,8.0,150.0
BMW Série 3,32625.0,01/07/2019,0,119660,Essence,Boîte automatique,15.0,258.0
Audi A4 Avant,35599.0,27/12/2020,0,41645,Diesel,Boîte automatique,,7.0
Skoda Karoq,33999.0,06/09/2021,0,22827,Diesel,Boîte automatique,,5.0
Renault Talisman Estate,33319.0,22/10/2021,0,10,Diesel,Boîte automatique,8.0,160.0
Skoda Kodiaq,32999.0,27/06/2018,0,69159,Diesel,Boîte automatique 7 rapports,11.0,190.0
Audi A5 Sportback,33199.0,23/01/2018,0,72288,Diesel,Boîte automatique,10.0,190.0
Volkswagen Touran,36199.0,01/03/2021,0,37915,Diesel,Boîte automatique,7.0,147.0
Mercedes GLC,36123.0,31/08/2017,0,79546,Diesel,Boîte automatique,11.0,204.0
Mercedes CLA Shooting Brake,36139.0,11/02/2021,0,17446,Diesel,Boîte automatique,8.0,150.0
BMW X3,34999.0,09/05/2017,0,43991,Diesel,Boîte automatique,,8.0
Audi Q3 Nouveau,40999.0,01/11/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,8.0,150.0
Cupra Formentor,35548.0,11/04/2022,0,5782,,,8.0,150.0
Land Rover Range Rover Evoque,42599.0,09/06/2020,0,16172,Micro-hybride diesel,Boîte automatique 9 rapports,8.0,150.0
Audi A3 Sportback Nouvelle,37899.0,01/11/2022,1,0,Diesel,Boîte automatique 7 rapports,8.0,150.0
BMW X2,39199.0,26/02/2021,0,10229,,,10.0,190.0
Mercedes Classe A,38399.0,01/10/2022,1,0,Diesel,Boîte automatique 8 rapports,6.0,116.0
Renault MASTER FOURGON,38799.0,27/10/2022,1,0,Diesel,Boîte manuelle 6 rapports,8.0,135.0
Opel MOVANO FOURGON,37599.0,27/09/2022,1,0,,,7.0,165.0
Citroën C5 X,46699.0,29/06/2022,1,0,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,181.0
Audi Q3 Sportback,43299.0,01/09/2021,0,30805,Diesel,Boîte automatique,7.0,147.0
Skoda Superb,42131.0,03/11/2021,0,10015,Diesel,Boîte automatique,,10.0
Mercedes Classe C Break,43119.0,01/04/2021,0,14661,,,11.0,194.0
Volkswagen Tiguan Allspace,46823.0,01/10/2021,0,28570,Diesel,Boîte automatique,10.0,197.0
Seat Tarraco,43499.0,01/01/2022,0,9300,,,7.0,147.0
BMW Série 5 Touring,44499.0,08/09/2017,0,40137,Essence,Boîte automatique 8 rapports,22.0,340.0
Toyota RAV 4 Nouveau,44799.0,03/01/2023,1,0,Hybride essence,Boîte automatique 1 rapport,,9.0
Volvo XC60,51020.0,11/11/2021,0,7411,,,11.0,197.0
Mercedes CLA,51399.0,14/09/2022,1,0,Diesel,Boîte automatique 8 rapports,10.0,190.0
DS DS9,52999.0,17/12/2021,1,0,,,13.0,225.0
Audi Q5 SPORTBACK,59399.0,03/08/2022,1,0,,,9.0,163.0
Audi Q5,59399.0,29/07/2022,1,0,Micro-hybride diesel,Boîte automatique 7 rapports,11.0,204.0
Renault Grand Scénic 4,20299.0,15/10/2018,0,44405,Essence,Boîte manuelle 6 rapports,7.0,140.0
Opel Crossland X,15999.0,21/07/2017,0,57620,Essence,Boîte manuelle,7.0,130.0
Dacia Lodgy,18599.0,12/03/2020,0,45462,Essence,Boîte manuelle 6 rapports,7.0,130.0
Ford Mondeo SW,13499.0,01/03/2016,0,134060,,,8.0,150.0
Opel CROSSLAND NOUVEAU,17799.0,21/12/2021,0,33435,Essence,Boîte manuelle 6 rapports,6.0,110.0
Toyota Corolla,22999.0,12/08/2019,0,38626,Hybride essence,Boîte automatique 1 rapport,4.0,98.0
Peugeot 3008 Nouveau,26499.0,29/11/2019,0,42478,Diesel,Boîte automatique 8 rapports,6.0,130.0
Kia Niro,31499.0,15/07/2020,0,29449,455 km,Électrique,,1.0
Peugeot 208,11999.0,13/06/2019,0,81744,Diesel,Boîte manuelle 5 rapports,5.0,102.0
Peugeot 3008,14999.0,28/07/2015,0,77040,Diesel,Boîte manuelle 6 rapports,6.0,120.0
Peugeot 2008,12299.0,31/03/2016,0,106928,Diesel,Boîte manuelle 5 rapports,5.0,100.0
Dacia Duster,24199.0,13/10/2022,1,0,Essence,Boîte manuelle 6 rapports,7.0,130.0
Renault Clio 4,11699.0,20/10/2015,0,88112,Diesel,Boîte manuelle 5 rapports,4.0,90.0
Peugeot 308,13699.0,31/10/2014,0,114194,Essence,Boîte manuelle 6 rapports,7.0,130.0
Citroën C3,11699.0,27/07/2016,0,75725,Diesel,Boîte manuelle 5 rapports,5.0,99.0
Dacia Sandero,12699.0,29/03/2017,0,49987,Diesel,Boîte manuelle 5 rapports,4.0,90.0
Volkswagen Polo,11999.0,16/03/2016,0,75630,Essence,Boîte manuelle 5 rapports,4.0,60.0
Renault Twingo 3,10499.0,09/03/2016,0,71621,Essence,Boîte manuelle 5 rapports,4.0,90.0
Fiat 500,10299.0,22/01/2016,0,85233,Essence,Boîte manuelle 5 rapports,4.0,69.0
Nissan Qashqai,19999.0,12/12/2017,0,43783,Essence,Boîte automatique 1 rapport,6.0,115.0
Renault Mégane 4,15499.0,14/12/2016,0,79144,Diesel,Boîte manuelle 6 rapports,6.0,130.0
Renault Zoé,9999.0,30/12/2014,0,29331,165 km,Électrique,,1.0
Renault Clio 5,18999.0,06/12/2022,1,0,Essence,Boîte manuelle 6 rapports,5.0,91.0
Citroën C4 Cactus,16499.0,30/10/2019,0,45762,Essence,Boîte manuelle 6 rapports,5.0,110.0
Toyota Yaris,13499.0,09/10/2019,0,21645,Essence,Boîte manuelle 5 rapports,4.0,72.0
Renault Kadjar,16999.0,07/04/2017,0,93451,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Volkswagen Golf 7,16999.0,24/10/2017,0,55735,Essence,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 208 Nouvelle,16899.0,04/09/2020,0,34130,Essence,Boîte manuelle 5 rapports,4.0,75.0
Ford PUMA,25899.0,01/11/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,6.0,125.0
Opel Corsa,13999.0,27/09/2019,0,45778,Essence,Boîte manuelle 6 rapports,5.0,100.0
Peugeot 2008 Nouveau,21199.0,28/01/2020,0,42510,Essence,Boîte manuelle 6 rapports,6.0,130.0
Peugeot 308 SW,15999.0,27/03/2017,0,90325,Essence,Boîte manuelle 6 rapports,7.0,130.0
Fiat 500X,13599.0,06/01/2017,0,50280,Essence,Boîte manuelle 5 rapports,7.0,110.0
Toyota C-HR,22499.0,11/02/2019,0,90076,Hybride essence,Boîte automatique 1 rapport,4.0,98.0
Fiat Panda,11499.0,21/07/2020,0,3693,Essence,Boîte manuelle 5 rapports,4.0,69.0
Nissan Juke,15499.0,27/07/2018,0,51525,Essence,Boîte manuelle 6 rapports,6.0,115.0
Peugeot 5008,27499.0,28/11/2017,0,41313,Diesel,Boîte manuelle 6 rapports,8.0,150.0
Audi A3 Sportback,22999.0,14/12/2016,0,59365,Essence,Boîte automatique 7 rapports,8.0,150.0
Mercedes Classe A,25999.0,26/12/2019,0,16410,Essence,Boîte manuelle,7.0,136.0
Citroën C4,16699.0,27/06/2017,0,42049,Essence,Boîte manuelle 6 rapports,7.0,130.0
Citroën C5 Aircross,30999.0,30/06/2022,1,0,Diesel,Boîte manuelle 6 rapports,7.0,131.0
Mini Mini,17499.0,03/09/2018,0,35387,Essence,Boîte manuelle 6 rapports,5.0,102.0
DS DS 3,14999.0,02/03/2017,0,12920,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Captur Nouveau,22999.0,17/10/2022,1,0,Essence,Boîte manuelle 6 rapports,5.0,90.0
Nissan Micra,14499.0,08/03/2018,0,36775,Diesel,Boîte manuelle 5 rapports,4.0,90.0
BMW Série 1,26799.0,08/06/2020,0,45130,Essence,Boîte manuelle 6 rapports,7.0,140.0
Skoda Fabia,15299.0,22/06/2020,0,19255,Essence,Boîte manuelle 5 rapports,5.0,95.0
Volkswagen Tiguan,22499.0,24/09/2016,0,123814,Diesel,Boîte automatique 7 rapports,8.0,150.0
Citroën Berlingo,24199.0,22/07/2020,0,26568,Diesel,Boîte manuelle,,5.0
Volkswagen T-Roc,23499.0,02/07/2021,0,34869,Essence,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 308 Nouvelle,27399.0,31/05/2022,1,0,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Renault Scenic 3,13699.0,13/09/2016,0,51696,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Renault Scénic 4,19999.0,13/05/2019,0,47354,Essence,Boîte manuelle 6 rapports,8.0,140.0
Ford Ecosport,16999.0,14/06/2019,0,44180,Diesel,Boîte manuelle 6 rapports,6.0,125.0
Kia Stonic,17699.0,01/09/2021,0,11959,Essence,Boîte manuelle 6 rapports,5.0,100.0
Ford Focus,21499.0,26/10/2020,0,19316,Essence,Boîte automatique,6.0,125.0
Ford C-Max,14999.0,02/02/2017,0,69907,Diesel,Boîte manuelle 6 rapports,6.0,120.0
Hyundai Tucson,19999.0,24/04/2018,0,65267,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Volkswagen TAIGO,28799.0,16/09/2022,1,0,Essence,Boîte automatique 7 rapports,6.0,110.0
Mercedes GLA,26099.0,10/01/2018,0,91103,Diesel,Boîte manuelle,7.0,136.0
Kia Sportage,22999.0,15/04/2019,0,57985,Diesel,Boîte automatique 7 rapports,7.0,136.0
Jeep Renegade,26266.0,04/04/2022,0,16409,Essence,Boîte manuelle,6.0,120.0
Volkswagen Golf 8,27899.0,15/03/2022,0,50,Essence,Boîte automatique 7 rapports,6.0,110.0
DS DS3 Crossback,27599.0,27/04/2022,0,10,Essence,Boîte manuelle,5.0,100.0
Ford Kuga,22999.0,12/04/2017,0,87922,Diesel,Boîte automatique 6 rapports,10.0,180.0
Audi Q2,27199.0,01/08/2020,0,15180,Diesel,Boîte manuelle,7.0,147.0
Citroën C3 Aircross Nouveau,17799.0,15/03/2022,0,15142,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C4 Nouvelle,22999.0,29/10/2021,0,28255,Essence,Boîte manuelle 6 rapports,7.0,131.0
Seat Arona,18499.0,08/08/2019,0,20530,,,5.0,95.0
Seat Ibiza,21099.0,01/01/2022,0,7650,Essence,Boîte manuelle,5.0,108.0
Mini Countryman,21999.0,12/10/2017,0,91285,Diesel,Boîte automatique 8 rapports,10.0,190.0
DS DS7 CROSSBACK,31999.0,19/11/2020,0,35720,Essence,Boîte automatique 8 rapports,10.0,180.0
Volkswagen T-Cross,22699.0,01/10/2020,0,9200,,,5.0,113.0
Opel Mokka,25752.0,14/04/2022,0,14926,Essence,Boîte automatique,7.0,131.0
Mercedes Classe B,24999.0,28/02/2019,0,37096,Essence,Boîte automatique 7 rapports,9.0,156.0
BMW Série 2 Active Tourer,24499.0,06/04/2017,0,74991,Hybride essence rechargeable,Boîte automatique 6 rapports,5.0,136.0
Opel Grandland X,23099.0,24/07/2020,0,58135,Diesel,Boîte manuelle,7.0,130.0
Skoda Kamiq,22907.0,01/03/2022,0,17123,Essence,Boîte manuelle,,5.0
Seat Ateca,25999.0,01/04/2018,0,27200,,,7.0,147.0
BMW X1,30032.0,24/04/2019,0,23460,Diesel,Boîte automatique,8.0,150.0
Lexus CT,21499.0,01/04/2017,0,46504,Hybride essence,Boîte automatique 1 rapport,5.0,99.0
Peugeot 508,28499.0,01/12/2021,0,19136,Diesel,Boîte automatique 8 rapports,7.0,130.0
Nissan Leaf,21999.0,25/03/2019,0,42093,270 km,Électrique,,4.0
Skoda Scala,22799.0,10/12/2021,0,18204,Essence,Boîte manuelle,,7.0
Opel Crossland,21899.0,30/08/2022,1,0,,,6.0,110.0
Renault Talisman,25599.0,16/09/2019,0,18454,Essence,Boîte automatique,,8.0
Renault Kadjar Nouveau,21999.0,07/12/2020,0,17089,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Abarth 595,24499.0,28/12/2020,0,3687,Essence,Boîte manuelle 5 rapports,10.0,180.0
Mini Clubman,27999.0,06/06/2019,0,21315,Essence,Boîte automatique 7 rapports,10.0,192.0
Renault Arkana,35999.0,01/04/2022,1,0,Hybride essence,Boîte automatique 6 rapports,5.0,94.0
Audi A1 Sportback,31399.0,25/11/2022,1,0,Essence,Boîte automatique 7 rapports,6.0,110.0
Hyundai i30,25167.0,18/01/2021,0,28069,Micro-hybride essence,Boîte manuelle,,8.0
Citroën Grand C4 Spacetourer,29799.0,18/05/2021,0,45158,Diesel,Boîte automatique,7.0,130.0
Tesla MODEL 3,39499.0,08/11/2021,0,20178,448 km,Électrique,,7.0
Kia Ceed,27999.0,29/06/2021,0,33407,,,5.0,141.0
Volkswagen Golf,29799.0,24/02/2021,0,25770,Diesel,Boîte automatique,,8.0
Skoda Octavia,26926.0,18/07/2018,0,44991,Diesel,Boîte automatique,10.0,184.0
Mercedes Classe A Nouvelle,28199.0,10/10/2018,0,62463,Diesel,Boîte automatique 7 rapports,6.0,116.0
Toyota RAV4,34999.0,14/11/2019,0,81863,Hybride essence,Boîte automatique 1 rapport,9.0,177.0
Kia Xceed,29199.0,05/09/2021,0,29420,Micro-hybride diesel,Boîte automatique,,7.0
Peugeot 508 SW,35599.0,19/11/2019,0,43140,Essence,Boîte automatique,,12.0
Volkswagen Golf 8 SW,28699.0,01/07/2021,0,25770,,,7.0,147.0
Jeep Compass,33015.0,28/02/2022,0,16874,Diesel,Boîte manuelle,7.0,131.0
Alfa Romeo Stelvio,31399.0,28/08/2019,0,75977,Diesel,Boîte automatique,11.0,190.0
Audi Q3,39099.0,27/06/2019,0,54501,Micro-hybride essence,Boîte automatique,8.0,150.0
Skoda Karoq,34219.0,23/08/2021,0,19359,Essence,Boîte automatique,,7.0
Audi A5 Sportback,33499.0,19/07/2017,0,33166,Diesel,Boîte automatique,10.0,190.0
Mercedes GLC,37499.0,28/03/2019,0,67358,Diesel,Boîte automatique 9 rapports,10.0,170.0
Audi Q3 Nouveau,35499.0,06/06/2019,0,17091,Essence,Boîte automatique,11.0,150.0
Cupra FORMENTOR,35399.0,07/07/2022,1,0,,,8.0,150.0
Volkswagen Touran,39899.0,01/01/2022,0,20910,Diesel,Boîte automatique,7.0,147.0
Mercedes CLA Shooting Brake,40159.0,21/06/2021,0,8485,Diesel,Boîte automatique,8.0,150.0
Audi A3 Sportback Nouvelle,38599.0,01/11/2022,1,0,Diesel,Boîte automatique 7 rapports,8.0,150.0
Alfa Romeo Giulia,39799.0,07/06/2022,0,10,Diesel,Boîte automatique,10.0,190.0
Renault MASTER FOURGON,38699.0,12/12/2022,1,0,Diesel,Boîte manuelle 6 rapports,8.0,135.0
Opel MOVANO FOURGON,37899.0,20/09/2022,1,0,,,7.0,140.0
Mercedes Classe A,39999.0,01/10/2022,1,0,Diesel,Boîte automatique 8 rapports,8.0,150.0
Citroën C5 X,47099.0,31/05/2022,1,0,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,181.0
Skoda Kodiaq,42999.0,18/11/2022,1,0,Diesel,Boîte automatique 7 rapports,8.0,150.0
Audi Q3 Sportback,43499.0,01/12/2021,0,14657,Diesel,Boîte manuelle,7.0,147.0
BMW X2,43923.0,31/08/2021,0,17904,,,10.0,190.0
Mercedes Classe C Break,43151.0,14/05/2021,0,17045,,,11.0,194.0
BMW X3,45499.0,19/09/2019,0,47693,Diesel,Boîte automatique 8 rapports,16.0,265.0
Volkswagen Tiguan Allspace,46351.0,01/01/2021,0,20820,Diesel,Boîte automatique,10.0,197.0
Seat Tarraco,44131.0,01/02/2022,0,11000,,,7.0,147.0
Audi A4 Avant,47899.0,29/09/2022,1,0,Micro-hybride diesel,Boîte automatique 7 rapports,9.0,163.0
Volvo XC60,51020.0,11/11/2021,0,20245,,,11.0,197.0
DS DS9,53699.0,11/03/2022,0,10,,,13.0,225.0
Audi Q5,59399.0,29/09/2022,1,0,Micro-hybride diesel,Boîte automatique 7 rapports,11.0,204.0
Audi Q5 SPORTBACK,60662.0,29/06/2022,0,10,,,9.0,163.0
Toyota AYGO,8999.0,25/01/2016,0,59491,Essence,Boîte manuelle 5 rapports,4.0,69.0
Citroën C4 Picasso,14999.0,29/03/2016,0,66786,Diesel,Boîte manuelle 6 rapports,6.0,120.0
Fiat 500C,10999.0,25/07/2014,0,16513,Essence,Boîte manuelle 5 rapports,4.0,69.0
